"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
22303,47,"CHL","Chile",11,"Región Metropolitana de Santiago",40,"Maipo",239,"Buin","","","Comuna","Municipality"
22304,47,"CHL","Chile",11,"Región Metropolitana de Santiago",40,"Maipo",240,"Calera de Tango","","","Comuna","Municipality"
22305,47,"CHL","Chile",11,"Región Metropolitana de Santiago",40,"Maipo",241,"Paine","","","Comuna","Municipality"
22306,47,"CHL","Chile",11,"Región Metropolitana de Santiago",40,"Maipo",242,"San Bernardo","","","Comuna","Municipality"
22307,47,"CHL","Chile",11,"Región Metropolitana de Santiago",41,"Melipilla",243,"Alhue","","","Comuna","Municipality"
22308,47,"CHL","Chile",11,"Región Metropolitana de Santiago",41,"Melipilla",244,"Curacavi","","","Comuna","Municipality"
22309,47,"CHL","Chile",11,"Región Metropolitana de Santiago",41,"Melipilla",245,"Maria Pinto","","","Comuna","Municipality"
22310,47,"CHL","Chile",11,"Región Metropolitana de Santiago",41,"Melipilla",246,"Melipilla","","","Comuna","Municipality"
22311,47,"CHL","Chile",11,"Región Metropolitana de Santiago",41,"Melipilla",247,"San Pedro","","","Comuna","Municipality"
22312,47,"CHL","Chile",11,"Región Metropolitana de Santiago",42,"Santiago",248,"Santiago","","","Comuna","Municipality"
22313,47,"CHL","Chile",11,"Región Metropolitana de Santiago",43,"Talagante",249,"El Monte","","","Comuna","Municipality"
22314,47,"CHL","Chile",11,"Región Metropolitana de Santiago",43,"Talagante",250,"Isla de Maipo","","","Comuna","Municipality"
22315,47,"CHL","Chile",11,"Región Metropolitana de Santiago",43,"Talagante",251,"Penaflor","","","Comuna","Municipality"
22316,47,"CHL","Chile",11,"Región Metropolitana de Santiago",43,"Talagante",252,"Talagante","","","Comuna","Municipality"
22317,47,"CHL","Chile",12,"Tarapacá",44,"Arica",253,"Arica","","","Comuna","Municipality"
22318,47,"CHL","Chile",12,"Tarapacá",44,"Arica",254,"Camarones","","","Comuna","Municipality"
22319,47,"CHL","Chile",12,"Tarapacá",45,"Iquique",255,"Camina","","","Comuna","Municipality"
22320,47,"CHL","Chile",12,"Tarapacá",45,"Iquique",256,"Colchane","","","Comuna","Municipality"
22321,47,"CHL","Chile",12,"Tarapacá",45,"Iquique",257,"Huara","","","Comuna","Municipality"
22322,47,"CHL","Chile",12,"Tarapacá",45,"Iquique",258,"Iquique","","","Comuna","Municipality"
22323,47,"CHL","Chile",12,"Tarapacá",45,"Iquique",259,"Pica","","","Comuna","Municipality"
22324,47,"CHL","Chile",12,"Tarapacá",45,"Iquique",260,"Pozo Almonte","","","Comuna","Municipality"
22325,47,"CHL","Chile",12,"Tarapacá",46,"Parinacota",261,"General Lagos","","","Comuna","Municipality"
22326,47,"CHL","Chile",12,"Tarapacá",46,"Parinacota",262,"Putre","","","Comuna","Municipality"
22327,47,"CHL","Chile",13,"Valparaíso",47,"ísla de Pascua",263,"Ocean Islands","","","Comuna","Municipality"
22328,47,"CHL","Chile",13,"Valparaíso",48,"Los Andes",264,"Calle Larga","","","Comuna","Municipality"
22329,47,"CHL","Chile",13,"Valparaíso",48,"Los Andes",265,"Los Andes","","","Comuna","Municipality"
22330,47,"CHL","Chile",13,"Valparaíso",48,"Los Andes",266,"Rinconada","","","Comuna","Municipality"
22331,47,"CHL","Chile",13,"Valparaíso",48,"Los Andes",267,"San Esteban","","","Comuna","Municipality"
22332,47,"CHL","Chile",13,"Valparaíso",49,"Petorca",268,"Cabildo","","","Comuna","Municipality"
22333,47,"CHL","Chile",13,"Valparaíso",49,"Petorca",269,"La Ligua","","","Comuna","Municipality"
22334,47,"CHL","Chile",13,"Valparaíso",49,"Petorca",270,"Papudo","","","Comuna","Municipality"
22335,47,"CHL","Chile",13,"Valparaíso",49,"Petorca",271,"Petorca","","","Comuna","Municipality"
22336,47,"CHL","Chile",13,"Valparaíso",49,"Petorca",272,"Zapallar","","","Comuna","Municipality"
22337,47,"CHL","Chile",13,"Valparaíso",50,"Quillota",273,"Calera","","","Comuna","Municipality"
22338,47,"CHL","Chile",13,"Valparaíso",50,"Quillota",274,"Hijuelas","","","Comuna","Municipality"
22339,47,"CHL","Chile",13,"Valparaíso",50,"Quillota",275,"La Cruz","","","Comuna","Municipality"
22340,47,"CHL","Chile",13,"Valparaíso",50,"Quillota",276,"Limache","","","Comuna","Municipality"
22341,47,"CHL","Chile",13,"Valparaíso",50,"Quillota",277,"Nogales","","","Comuna","Municipality"
22342,47,"CHL","Chile",13,"Valparaíso",50,"Quillota",278,"Olmue","","","Comuna","Municipality"
22343,47,"CHL","Chile",13,"Valparaíso",50,"Quillota",279,"Quillota","","","Comuna","Municipality"
22344,47,"CHL","Chile",13,"Valparaíso",51,"San Antonio",280,"Algarrobo","","","Comuna","Municipality"
22345,47,"CHL","Chile",13,"Valparaíso",51,"San Antonio",281,"Cartagena","","","Comuna","Municipality"
22346,47,"CHL","Chile",13,"Valparaíso",51,"San Antonio",282,"El Quisco","","","Comuna","Municipality"
22347,47,"CHL","Chile",13,"Valparaíso",51,"San Antonio",283,"El Tabo","","","Comuna","Municipality"
22348,47,"CHL","Chile",13,"Valparaíso",51,"San Antonio",284,"San Antonio","","","Comuna","Municipality"
22349,47,"CHL","Chile",13,"Valparaíso",51,"San Antonio",285,"Santo Domingo","","","Comuna","Municipality"
22350,47,"CHL","Chile",13,"Valparaíso",52,"San Felipe de Aconcagua",286,"Catemu","","","Comuna","Municipality"
22351,47,"CHL","Chile",13,"Valparaíso",52,"San Felipe de Aconcagua",287,"Llaillay","","","Comuna","Municipality"
22352,47,"CHL","Chile",13,"Valparaíso",52,"San Felipe de Aconcagua",288,"Panquehue","","","Comuna","Municipality"
22353,47,"CHL","Chile",13,"Valparaíso",52,"San Felipe de Aconcagua",289,"Putaendo","","","Comuna","Municipality"
22354,47,"CHL","Chile",13,"Valparaíso",52,"San Felipe de Aconcagua",290,"San Felipe","","","Comuna","Municipality"
22355,47,"CHL","Chile",13,"Valparaíso",52,"San Felipe de Aconcagua",291,"Santa Maria","","","Comuna","Municipality"
22356,47,"CHL","Chile",13,"Valparaíso",53,"Valparaíso",292,"Casa Blanca","","","Comuna","Municipality"
22357,47,"CHL","Chile",13,"Valparaíso",53,"Valparaíso",293,"Puchuncavi","","","Comuna","Municipality"
22358,47,"CHL","Chile",13,"Valparaíso",53,"Valparaíso",294,"Quilpue","","","Comuna","Municipality"
22359,47,"CHL","Chile",13,"Valparaíso",53,"Valparaíso",295,"Quintero","","","Comuna","Municipality"
22360,47,"CHL","Chile",13,"Valparaíso",53,"Valparaíso",296,"Valparaiso","","","Comuna","Municipality"
22361,47,"CHL","Chile",13,"Valparaíso",53,"Valparaíso",297,"Villa Alemana","","","Comuna","Municipality"
22362,47,"CHL","Chile",13,"Valparaíso",53,"Valparaíso",298,"Vina del Mar","","","Comuna","Municipality"
